CPU_Cores,CPU_Load,Memory_Usage,Disk_IO,Network_Bandwidth,Compute1_Watts,Compute3_Watts
12,80,90,60,90,184,152
12,80,90,80,0,225,152
12,80,90,80,20,182,153
12,80,90,80,40,237,155
12,80,90,80,60,226,152
12,80,90,80,80,218,153
12,80,90,80,90,258,152
12,80,90,90,0,182,162
12,80,90,90,20,218,158
12,80,90,90,40,182,154
12,80,90,90,60,181,162
12,80,90,90,80,179,152
12,80,90,90,90,181,153
12,90,0,0,0,225,161
12,90,0,0,20,263,156
12,90,0,0,40,300,158
12,90,0,0,60,250,158
12,90,0,0,80,248,157
12,90,0,0,90,235,153
12,90,0,20,0,295,151
12,90,0,20,20,247,152
12,90,0,20,40,251,153
12,90,0,20,60,277,153
12,90,0,20,80,297,147
12,90,0,20,90,269,152
12,90,0,40,0,273,154
12,90,0,40,20,275,155
12,90,0,40,40,247,152
12,90,0,40,60,244,153
12,90,0,40,80,286,154
12,90,0,40,90,248,152
12,90,0,60,0,251,154
12,90,0,60,20,301,151
12,90,0,60,40,246,157
12,90,0,60,60,286,155
12,90,0,60,80,289,154
12,90,0,60,90,247,154
12,90,0,80,0,265,154
12,90,0,80,20,216,154
12,90,0,80,40,292,155
12,90,0,80,60,302,154
12,90,0,80,80,270,153
12,90,0,80,90,265,154
12,90,0,90,0,246,156
12,90,0,90,20,299,153
12,90,0,90,40,258,155
12,90,0,90,60,229,156
12,90,0,90,80,250,161
12,90,0,90,90,236,158
12,90,20,0,0,281,161
12,90,20,0,20,317,158
12,90,20,0,40,297,156
12,90,20,0,60,265,155
12,90,20,0,80,262,154
12,90,20,0,90,265,158
12,90,20,20,0,267,154
12,90,20,20,20,263,154
12,90,20,20,40,270,155
12,90,20,20,60,255,154
12,90,20,20,80,269,152
12,90,20,20,90,260,154
12,90,20,40,0,300,154
12,90,20,40,20,242,152
12,90,20,40,40,303,154
12,90,20,40,60,274,154
12,90,20,40,80,264,155
12,90,20,40,90,269,154
12,90,20,60,0,275,153
12,90,20,60,20,301,155
12,90,20,60,40,286,153
12,90,20,60,60,260,153
12,90,20,60,80,267,154
12,90,20,60,90,258,156
12,90,20,80,0,291,153
12,90,20,80,20,286,151
12,90,20,80,40,309,156
12,90,20,80,60,275,155
12,90,20,80,80,256,155
12,90,20,80,90,278,154
12,90,20,90,0,278,153
12,90,20,90,20,277,160
12,90,20,90,40,288,152
12,90,20,90,60,267,153
12,90,20,90,80,259,154
12,90,20,90,90,281,154
12,90,40,0,0,227,153
12,90,40,0,20,279,152
12,90,40,0,40,250,154
12,90,40,0,60,309,155
12,90,40,0,80,262,153
12,90,40,0,90,253,152
12,90,40,20,0,272,157
12,90,40,20,20,255,150
12,90,40,20,40,253,153
12,90,40,20,60,264,157
12,90,40,20,80,253,153
12,90,40,20,90,191,156
12,90,40,40,0,209,152
12,90,40,40,20,248,152
12,90,40,40,40,222,153
12,90,40,40,60,266,152
12,90,40,40,80,192,156
12,90,40,40,90,217,155
12,90,40,60,0,248,153
12,90,40,60,20,254,153
12,90,40,60,40,249,152
12,90,40,60,60,246,153
12,90,40,60,80,253,154
12,90,40,60,90,251,156
12,90,40,80,0,253,154
12,90,40,80,20,271,154
12,90,40,80,40,257,155
12,90,40,80,60,192,155
12,90,40,80,80,260,151
12,90,40,80,90,247,157
12,90,40,90,0,242,152
12,90,40,90,20,246,155
12,90,40,90,40,201,152
12,90,40,90,60,267,152
12,90,40,90,80,261,156
12,90,40,90,90,257,153
12,90,60,0,0,184,153
12,90,60,0,20,257,156
12,90,60,0,40,185,155
12,90,60,0,60,183,153
12,90,60,0,80,231,159
12,90,60,0,90,255,162
12,90,60,20,0,185,154
12,90,60,20,20,186,152
12,90,60,20,40,267,159
12,90,60,20,60,263,152
12,90,60,20,80,232,153
12,90,60,20,90,256,151
12,90,60,40,0,255,155
12,90,60,40,20,183,161
12,90,60,40,40,186,153
12,90,60,40,60,182,162
12,90,60,40,80,222,150
12,90,60,40,90,233,153
12,90,60,60,0,191,154
12,90,60,60,20,184,153
12,90,60,60,40,183,154
12,90,60,60,60,190,156
12,90,60,60,80,178,153
12,90,60,60,90,255,156
12,90,60,80,0,183,153
12,90,60,80,20,184,155
12,90,60,80,40,262,161
12,90,60,80,60,180,153
12,90,60,80,80,195,151
12,90,60,80,90,184,155
12,90,60,90,0,194,152
12,90,60,90,20,184,150
12,90,60,90,40,205,152
12,90,60,90,60,182,161
12,90,60,90,80,215,160
12,90,60,90,90,180,155
12,90,80,0,0,181,158
12,90,80,0,20,184,152
12,90,80,0,40,183,159
12,90,80,0,60,181,152
12,90,80,0,80,182,155
12,90,80,0,90,184,153
12,90,80,20,0,183,160
12,90,80,20,20,189,153
12,90,80,20,40,192,155
12,90,80,20,60,186,156
12,90,80,20,80,182,156
12,90,80,20,90,179,153
12,90,80,40,0,181,157
12,90,80,40,20,178,153
12,90,80,40,40,180,152
12,90,80,40,60,180,152
12,90,80,40,80,183,155
12,90,80,40,90,188,155
12,90,80,60,0,185,154
12,90,80,60,20,172,153
12,90,80,60,40,256,154
12,90,80,60,60,181,154
12,90,80,60,80,185,153
12,90,80,60,90,184,154
12,90,80,80,0,182,153
12,90,80,80,20,183,161
12,90,80,80,40,180,156
12,90,80,80,60,177,164
12,90,80,80,80,182,154
12,90,80,80,90,257,152
12,90,80,90,0,181,158
12,90,80,90,20,185,154
12,90,80,90,40,186,161
12,90,80,90,60,181,149
12,90,80,90,80,185,159
12,90,80,90,90,186,152
12,90,90,0,0,182,161
12,90,90,0,20,186,154
12,90,90,0,40,181,153
12,90,90,0,60,184,157
12,90,90,0,80,267,152
12,90,90,0,90,258,152
12,90,90,20,0,249,154
12,90,90,20,20,181,151
12,90,90,20,40,243,154
12,90,90,20,60,189,153
12,90,90,20,80,274,149
12,90,90,20,90,197,152
12,90,90,40,0,255,154
12,90,90,40,20,261,155
12,90,90,40,40,267,152
12,90,90,40,60,262,153
12,90,90,40,80,251,155
12,90,90,40,90,251,161
12,90,90,60,0,225,162
12,90,90,60,20,182,153
12,90,90,60,40,257,158
12,90,90,60,60,182,154
12,90,90,60,80,179,154
12,90,90,60,90,181,154
12,90,90,80,0,181,159
12,90,90,80,20,181,153
12,90,90,80,40,189,159
12,90,90,80,60,187,155
12,90,90,80,80,180,157
12,90,90,80,90,183,154
12,90,90,90,0,246,153
12,90,90,90,20,305,154
12,90,90,90,40,281,158
12,90,90,90,60,194,153
12,90,90,90,80,184,151
12,90,90,90,90,182,153
