Node,Pod,CPU,Memory,Disk,Network,Node_Energy_Consumed,Energy_Consumed,Seed,Scheduler
6,1,19.61,35.13,12.49,28.92,183.0,532659.0,20,batch_bin_packing__Defult.py
7,1,25.65,32.51,36.86,32.22,178.0,532659.0,20,batch_bin_packing__Defult.py
9,1,14.05,28.93,20.6,12.67,183.0,532659.0,20,batch_bin_packing__Defult.py
10,1,38.97,5.72,30.87,32.34,186.0,532659.0,20,batch_bin_packing__Defult.py
11,1,9.07,37.72,10.47,27.43,179.0,532659.0,20,batch_bin_packing__Defult.py
12,1,13.41,32.58,29.62,34.78,181.0,532659.0,20,batch_bin_packing__Defult.py
13,1,33.47,37.57,21.02,26.69,187.0,532659.0,20,batch_bin_packing__Defult.py
14,1,7.1,23.05,29.3,3.88,177.0,532659.0,20,batch_bin_packing__Defult.py
15,1,28.64,16.38,35.04,2.8,184.0,532659.0,20,batch_bin_packing__Defult.py
16,1,12.05,11.84,12.23,5.49,176.0,532659.0,20,batch_bin_packing__Defult.py
17,1,29.73,21.46,21.35,24.9,183.0,532659.0,20,batch_bin_packing__Defult.py
18,1,5.72,36.45,28.67,35.12,180.0,532659.0,20,batch_bin_packing__Defult.py
1,1,38.82,9.56,30.28,3.97,212.0,292418.0,21,batch_bin_packing__1D.py
1,2,36.17,16.48,35.24,19.37,212.0,292418.0,21,batch_bin_packing__1D.py
1,3,4.73,38.59,3.69,32.57,212.0,292418.0,21,batch_bin_packing__1D.py
2,1,35.99,6.64,13.85,32.49,213.0,292418.0,21,batch_bin_packing__1D.py
2,2,34.14,18.82,19.2,13.97,213.0,292418.0,21,batch_bin_packing__1D.py
2,3,0.72,27.59,37.41,4.41,213.0,292418.0,21,batch_bin_packing__1D.py
3,1,31.48,34.23,12.92,6.57,203.0,292418.0,21,batch_bin_packing__1D.py
3,2,30.88,17.48,39.15,31.99,203.0,292418.0,21,batch_bin_packing__1D.py
3,3,11.18,18.47,27.73,19.18,203.0,292418.0,21,batch_bin_packing__1D.py
4,1,29.53,6.13,5.94,13.9,197.0,292418.0,21,batch_bin_packing__1D.py
4,2,29.28,13.5,11.82,5.21,197.0,292418.0,21,batch_bin_packing__1D.py
4,3,18.94,12.37,21.57,16.45,197.0,292418.0,21,batch_bin_packing__1D.py
4,4,1.86,5.8,16.44,36.1,197.0,292418.0,21,batch_bin_packing__1D.py
5,1,28.49,38.99,12.93,15.92,204.0,292418.0,21,batch_bin_packing__1D.py
5,2,23.04,25.33,8.8,2.41,204.0,292418.0,21,batch_bin_packing__1D.py
5,3,23.01,11.32,25.69,10.61,204.0,292418.0,21,batch_bin_packing__1D.py
6,1,16.33,39.2,6.72,39.33,180.0,292418.0,21,batch_bin_packing__1D.py
6,2,14.99,30.61,25.93,6.46,180.0,292418.0,21,batch_bin_packing__1D.py
7,1,6.44,25.93,15.53,35.44,177.0,292418.0,21,batch_bin_packing__1D.py
1,1,30.88,17.48,39.15,31.99,165.0,294580.0,21,batch_bin_packing__4D.py
1,2,36.17,16.48,35.24,19.37,165.0,294580.0,21,batch_bin_packing__4D.py
2,1,16.33,39.2,6.72,39.33,183.0,294580.0,21,batch_bin_packing__4D.py
2,2,28.49,38.99,12.93,15.92,183.0,294580.0,21,batch_bin_packing__4D.py
3,1,35.99,6.64,13.85,32.49,173.0,294580.0,21,batch_bin_packing__4D.py
3,2,34.14,18.82,19.2,13.97,173.0,294580.0,21,batch_bin_packing__4D.py
3,3,4.73,38.59,3.69,32.57,173.0,294580.0,21,batch_bin_packing__4D.py
4,1,31.48,34.23,12.92,6.57,219.0,294580.0,21,batch_bin_packing__4D.py
4,2,6.44,25.93,15.53,35.44,219.0,294580.0,21,batch_bin_packing__4D.py
4,3,38.82,9.56,30.28,3.97,219.0,294580.0,21,batch_bin_packing__4D.py
5,1,14.99,30.61,25.93,6.46,201.0,294580.0,21,batch_bin_packing__4D.py
5,2,11.18,18.47,27.73,19.18,201.0,294580.0,21,batch_bin_packing__4D.py
5,3,23.01,11.32,25.69,10.61,201.0,294580.0,21,batch_bin_packing__4D.py
6,1,0.72,27.59,37.41,4.41,162.0,294580.0,21,batch_bin_packing__4D.py
6,2,18.94,12.37,21.57,16.45,162.0,294580.0,21,batch_bin_packing__4D.py
6,3,1.86,5.8,16.44,36.1,162.0,294580.0,21,batch_bin_packing__4D.py
7,1,29.28,13.5,11.82,5.21,192.0,294580.0,21,batch_bin_packing__4D.py
7,2,23.04,25.33,8.8,2.41,192.0,294580.0,21,batch_bin_packing__4D.py
8,1,29.53,6.13,5.94,13.9,177.0,294580.0,21,batch_bin_packing__4D.py
1,1,14.99,30.61,25.93,6.46,179.0,499574.0,21,batch_bin_packing__Defult.py
2,1,36.17,16.48,35.24,19.37,187.0,499574.0,21,batch_bin_packing__Defult.py
3,1,31.48,34.23,12.92,6.57,180.0,499574.0,21,batch_bin_packing__Defult.py
4,1,6.44,25.93,15.53,35.44,177.0,499574.0,21,batch_bin_packing__Defult.py
5,1,23.01,11.32,25.69,10.61,183.0,499574.0,21,batch_bin_packing__Defult.py
6,1,11.18,18.47,27.73,19.18,183.0,499574.0,21,batch_bin_packing__Defult.py
7,1,23.04,25.33,8.8,2.41,180.0,499574.0,21,batch_bin_packing__Defult.py
8,1,18.94,12.37,21.57,16.45,183.0,499574.0,21,batch_bin_packing__Defult.py
9,1,30.88,17.48,39.15,31.99,193.0,499574.0,21,batch_bin_packing__Defult.py
10,1,0.72,27.59,37.41,4.41,176.0,499574.0,21,batch_bin_packing__Defult.py
11,1,28.49,38.99,12.93,15.92,183.0,499574.0,21,batch_bin_packing__Defult.py
1,1,38.15,34.28,39.21,14.31,221.0,274871.0,22,batch_bin_packing__1D.py
1,2,38.02,36.09,9.92,16.83,221.0,274871.0,22,batch_bin_packing__1D.py
2,1,36.02,21.26,7.29,23.05,173.0,274871.0,22,batch_bin_packing__1D.py
2,2,31.91,9.85,11.36,22.59,173.0,274871.0,22,batch_bin_packing__1D.py
2,3,10.54,34.23,13.12,29.02,173.0,274871.0,22,batch_bin_packing__1D.py
3,1,31.49,17.71,1.21,30.26,205.0,274871.0,22,batch_bin_packing__1D.py
3,2,30.84,8.16,27.98,25.66,205.0,274871.0,22,batch_bin_packing__1D.py
3,3,3.94,13.64,30.37,23.06,205.0,274871.0,22,batch_bin_packing__1D.py
4,1,26.82,5.09,29.93,21.11,186.0,274871.0,22,batch_bin_packing__1D.py
4,2,20.45,0.72,37.86,15.88,186.0,274871.0,22,batch_bin_packing__1D.py
5,1,8.72,3.77,36.41,28.13,191.0,274871.0,22,batch_bin_packing__1D.py
5,2,7.45,37.58,27.82,35.74,191.0,274871.0,22,batch_bin_packing__1D.py
1,1,38.15,34.28,39.21,14.31,188.0,236631.0,22,batch_bin_packing__4D.py
1,2,7.45,37.58,27.82,35.74,188.0,236631.0,22,batch_bin_packing__4D.py
2,1,38.02,36.09,9.92,16.83,221.0,236631.0,22,batch_bin_packing__4D.py
2,2,30.84,8.16,27.98,25.66,221.0,236631.0,22,batch_bin_packing__4D.py
2,3,10.54,34.23,13.12,29.02,221.0,236631.0,22,batch_bin_packing__4D.py
3,1,36.02,21.26,7.29,23.05,214.0,236631.0,22,batch_bin_packing__4D.py
3,2,26.82,5.09,29.93,21.11,214.0,236631.0,22,batch_bin_packing__4D.py
3,3,8.72,3.77,36.41,28.13,214.0,236631.0,22,batch_bin_packing__4D.py
4,1,31.49,17.71,1.21,30.26,179.0,236631.0,22,batch_bin_packing__4D.py
4,2,31.91,9.85,11.36,22.59,179.0,236631.0,22,batch_bin_packing__4D.py
4,3,3.94,13.64,30.37,23.06,179.0,236631.0,22,batch_bin_packing__4D.py
5,1,20.45,0.72,37.86,15.88,177.0,236631.0,22,batch_bin_packing__4D.py
1,1,8.72,3.77,36.41,28.13,164.0,529570.0,22,batch_bin_packing__Defult.py
3,1,3.94,13.64,30.37,23.06,175.0,529570.0,22,batch_bin_packing__Defult.py
4,1,36.02,21.26,7.29,23.05,193.0,529570.0,22,batch_bin_packing__Defult.py
5,1,26.82,5.09,29.93,21.11,178.0,529570.0,22,batch_bin_packing__Defult.py
1,1,38.02,9.65,14.82,5.75,203.0,241322.0,23,batch_bin_packing__1D.py
1,2,36.1,27.93,21.4,30.04,203.0,241322.0,23,batch_bin_packing__1D.py
2,1,35.81,33.47,6.04,39.44,215.0,241322.0,23,batch_bin_packing__1D.py
2,2,34.87,36.12,16.79,12.42,215.0,241322.0,23,batch_bin_packing__1D.py
2,3,8.51,1.18,15.57,17.21,215.0,241322.0,23,batch_bin_packing__1D.py
3,1,30.96,0.28,2.64,15.37,203.0,241322.0,23,batch_bin_packing__1D.py
3,2,30.1,10.06,2.28,21.04,203.0,241322.0,23,batch_bin_packing__1D.py
3,3,18.83,10.96,13.37,35.94,203.0,241322.0,23,batch_bin_packing__1D.py
4,1,28.42,14.61,38.03,36.44,180.0,241322.0,23,batch_bin_packing__1D.py
4,2,21.94,2.64,19.97,24.09,180.0,241322.0,23,batch_bin_packing__1D.py
4,3,15.52,30.69,10.01,1.46,180.0,241322.0,23,batch_bin_packing__1D.py
5,1,9.93,4.73,37.59,5.21,182.0,241322.0,23,batch_bin_packing__1D.py
5,2,7.67,32.19,28.54,26.93,182.0,241322.0,23,batch_bin_packing__1D.py
1,1,28.42,14.61,38.03,36.44,180.0,230909.0,23,batch_bin_packing__4D.py
1,2,36.1,27.93,21.4,30.04,180.0,230909.0,23,batch_bin_packing__4D.py
2,1,35.81,33.47,6.04,39.44,215.0,230909.0,23,batch_bin_packing__4D.py
2,2,34.87,36.12,16.79,12.42,215.0,230909.0,23,batch_bin_packing__4D.py
2,3,8.51,1.18,15.57,17.21,215.0,230909.0,23,batch_bin_packing__4D.py
3,1,7.67,32.19,28.54,26.93,217.0,230909.0,23,batch_bin_packing__4D.py
3,2,18.83,10.96,13.37,35.94,217.0,230909.0,23,batch_bin_packing__4D.py
3,3,38.02,9.65,14.82,5.75,217.0,230909.0,23,batch_bin_packing__4D.py
4,1,21.94,2.64,19.97,24.09,179.0,230909.0,23,batch_bin_packing__4D.py
4,2,30.1,10.06,2.28,21.04,179.0,230909.0,23,batch_bin_packing__4D.py
4,3,15.52,30.69,10.01,1.46,179.0,230909.0,23,batch_bin_packing__4D.py
4,4,9.93,4.73,37.59,5.21,179.0,230909.0,23,batch_bin_packing__4D.py
5,1,30.96,0.28,2.64,15.37,183.0,230909.0,23,batch_bin_packing__4D.py
1,1,30.96,0.28,2.64,15.37,183.0,480352.0,23,batch_bin_packing__Defult.py
2,1,36.1,27.93,21.4,30.04,190.0,480352.0,23,batch_bin_packing__Defult.py
3,1,34.87,36.12,16.79,12.42,187.0,480352.0,23,batch_bin_packing__Defult.py
7,1,28.42,14.61,38.03,36.44,184.0,480352.0,23,batch_bin_packing__Defult.py
8,1,35.81,33.47,6.04,39.44,194.0,480352.0,23,batch_bin_packing__Defult.py
9,1,21.94,2.64,19.97,24.09,178.0,480352.0,23,batch_bin_packing__Defult.py
10,1,9.93,4.73,37.59,5.21,172.0,480352.0,23,batch_bin_packing__Defult.py
1,1,39.47,30.79,0.84,22.06,219.0,358803.0,24,batch_bin_packing__1D.py
1,2,34.45,27.34,20.92,32.48,219.0,358803.0,24,batch_bin_packing__1D.py
1,3,3.74,8.11,35.37,21.85,219.0,358803.0,24,batch_bin_packing__1D.py
2,1,31.97,12.74,30.93,7.53,206.0,358803.0,24,batch_bin_packing__1D.py
2,2,30.54,23.06,27.04,27.28,206.0,358803.0,24,batch_bin_packing__1D.py
2,3,17.35,26.59,19.8,2.46,206.0,358803.0,24,batch_bin_packing__1D.py
3,1,30.02,23.5,10.05,20.66,203.0,358803.0,24,batch_bin_packing__1D.py
3,2,28.6,2.0,15.94,25.68,203.0,358803.0,24,batch_bin_packing__1D.py
3,3,19.4,18.91,19.95,0.35,203.0,358803.0,24,batch_bin_packing__1D.py
4,1,26.75,0.76,31.06,25.45,179.0,358803.0,24,batch_bin_packing__1D.py
4,2,24.47,15.13,11.66,10.7,179.0,358803.0,24,batch_bin_packing__1D.py
4,3,22.71,22.62,6.61,9.1,179.0,358803.0,24,batch_bin_packing__1D.py
4,4,5.1,1.25,4.39,12.46,179.0,358803.0,24,batch_bin_packing__1D.py
5,1,21.65,5.85,11.76,32.93,217.0,358803.0,24,batch_bin_packing__1D.py
5,2,19.38,8.09,29.55,16.99,217.0,358803.0,24,batch_bin_packing__1D.py
5,3,17.69,19.49,3.79,2.27,217.0,358803.0,24,batch_bin_packing__1D.py
5,4,12.28,28.34,3.86,6.73,217.0,358803.0,24,batch_bin_packing__1D.py
6,1,15.0,10.92,35.02,6.35,209.0,358803.0,24,batch_bin_packing__1D.py
6,2,11.79,8.35,14.77,5.92,209.0,358803.0,24,batch_bin_packing__1D.py
6,3,11.59,12.0,19.37,8.14,209.0,358803.0,24,batch_bin_packing__1D.py
6,4,6.18,24.25,5.56,34.58,209.0,358803.0,24,batch_bin_packing__1D.py
7,1,4.93,32.37,33.72,18.71,181.0,358803.0,24,batch_bin_packing__1D.py
7,2,0.98,13.13,36.36,39.18,181.0,358803.0,24,batch_bin_packing__1D.py
1,1,34.45,27.34,20.92,32.48,212.0,322310.0,24,batch_bin_packing__4D.py
1,2,30.54,23.06,27.04,27.28,212.0,322310.0,24,batch_bin_packing__4D.py
1,3,11.59,12.0,19.37,8.14,212.0,322310.0,24,batch_bin_packing__4D.py
2,1,39.47,30.79,0.84,22.06,211.0,322310.0,24,batch_bin_packing__4D.py
2,2,4.93,32.37,33.72,18.71,211.0,322310.0,24,batch_bin_packing__4D.py
2,3,0.98,13.13,36.36,39.18,211.0,322310.0,24,batch_bin_packing__4D.py
3,1,30.02,23.5,10.05,20.66,213.0,322310.0,24,batch_bin_packing__4D.py
3,2,26.75,0.76,31.06,25.45,213.0,322310.0,24,batch_bin_packing__4D.py
3,3,19.38,8.09,29.55,16.99,213.0,322310.0,24,batch_bin_packing__4D.py
4,1,31.97,12.74,30.93,7.53,219.0,322310.0,24,batch_bin_packing__4D.py
4,2,28.6,2.0,15.94,25.68,219.0,322310.0,24,batch_bin_packing__4D.py
4,3,6.18,24.25,5.56,34.58,219.0,322310.0,24,batch_bin_packing__4D.py
4,4,12.28,28.34,3.86,6.73,219.0,322310.0,24,batch_bin_packing__4D.py
5,1,21.65,5.85,11.76,32.93,199.0,322310.0,24,batch_bin_packing__4D.py
5,2,3.74,8.11,35.37,21.85,199.0,322310.0,24,batch_bin_packing__4D.py
5,3,17.35,26.59,19.8,2.46,199.0,322310.0,24,batch_bin_packing__4D.py
5,4,24.47,15.13,11.66,10.7,199.0,322310.0,24,batch_bin_packing__4D.py
6,1,15.0,10.92,35.02,6.35,202.0,322310.0,24,batch_bin_packing__4D.py
6,2,22.71,22.62,6.61,9.1,202.0,322310.0,24,batch_bin_packing__4D.py
6,3,19.4,18.91,19.95,0.35,202.0,322310.0,24,batch_bin_packing__4D.py
6,4,17.69,19.49,3.79,2.27,202.0,322310.0,24,batch_bin_packing__4D.py
6,5,5.1,1.25,4.39,12.46,202.0,322310.0,24,batch_bin_packing__4D.py
7,1,11.79,8.35,14.77,5.92,178.0,322310.0,24,batch_bin_packing__4D.py
1,1,3.74,8.11,35.37,21.85,164.0,568342.0,24,batch_bin_packing__Defult.py
2,1,19.38,8.09,29.55,16.99,178.0,568342.0,24,batch_bin_packing__Defult.py
3,1,31.97,12.74,30.93,7.53,182.0,568342.0,24,batch_bin_packing__Defult.py
4,1,30.54,23.06,27.04,27.28,187.0,568342.0,24,batch_bin_packing__Defult.py
5,1,24.47,15.13,11.66,10.7,183.0,568342.0,24,batch_bin_packing__Defult.py
6,1,22.71,22.62,6.61,9.1,180.0,568342.0,24,batch_bin_packing__Defult.py
7,1,5.1,1.25,4.39,12.46,161.0,568342.0,24,batch_bin_packing__Defult.py
8,1,6.18,24.25,5.56,34.58,180.0,568342.0,24,batch_bin_packing__Defult.py
9,1,17.35,26.59,19.8,2.46,176.0,568342.0,24,batch_bin_packing__Defult.py
10,1,0.98,13.13,36.36,39.18,177.0,568342.0,24,batch_bin_packing__Defult.py
11,1,34.45,27.34,20.92,32.48,190.0,568342.0,24,batch_bin_packing__Defult.py
1,1,38.57,24.72,5.56,31.49,215.0,320154.0,25,batch_bin_packing__1D.py
1,2,38.17,31.86,1.9,22.86,215.0,320154.0,25,batch_bin_packing__1D.py
2,1,36.4,14.82,28.11,25.31,223.0,320154.0,25,batch_bin_packing__1D.py
2,2,34.6,38.74,6.59,19.16,223.0,320154.0,25,batch_bin_packing__1D.py
2,3,1.63,21.9,5.5,32.62,223.0,320154.0,25,batch_bin_packing__1D.py
3,1,34.59,17.28,37.94,11.37,217.0,320154.0,25,batch_bin_packing__1D.py
3,2,33.66,25.2,25.96,25.85,217.0,320154.0,25,batch_bin_packing__1D.py
3,3,0.04,10.03,5.9,26.5,217.0,320154.0,25,batch_bin_packing__1D.py
4,1,32.89,1.75,7.7,35.25,203.0,320154.0,25,batch_bin_packing__1D.py
4,2,30.31,4.54,15.9,5.08,203.0,320154.0,25,batch_bin_packing__1D.py
4,3,16.12,5.96,1.32,31.0,203.0,320154.0,25,batch_bin_packing__1D.py
5,1,29.01,12.35,29.01,23.53,179.0,320154.0,25,batch_bin_packing__1D.py
5,2,27.96,16.33,32.74,22.83,179.0,320154.0,25,batch_bin_packing__1D.py
5,3,19.84,15.65,4.05,12.12,179.0,320154.0,25,batch_bin_packing__1D.py
6,1,21.59,17.76,39.03,4.92,179.0,320154.0,25,batch_bin_packing__1D.py
6,2,17.88,7.91,20.68,22.54,179.0,320154.0,25,batch_bin_packing__1D.py
6,3,15.16,3.98,11.43,19.6,179.0,320154.0,25,batch_bin_packing__1D.py
7,1,14.24,13.48,17.25,38.84,191.0,320154.0,25,batch_bin_packing__1D.py
7,2,11.57,34.39,35.9,24.3,191.0,320154.0,25,batch_bin_packing__1D.py
8,1,10.27,10.15,24.55,22.27,200.0,320154.0,25,batch_bin_packing__1D.py
8,2,6.3,24.23,38.63,39.02,200.0,320154.0,25,batch_bin_packing__1D.py
8,3,3.66,38.61,9.92,2.64,200.0,320154.0,25,batch_bin_packing__1D.py
9,1,0.72,36.52,28.45,37.54,180.0,320154.0,25,batch_bin_packing__1D.py
1,1,33.66,25.2,25.96,25.85,227.0,298301.0,25,batch_bin_packing__4D.py
1,2,6.3,24.23,38.63,39.02,227.0,298301.0,25,batch_bin_packing__4D.py
1,3,19.84,15.65,4.05,12.12,227.0,298301.0,25,batch_bin_packing__4D.py
2,1,11.57,34.39,35.9,24.3,213.0,298301.0,25,batch_bin_packing__4D.py
2,2,36.4,14.82,28.11,25.31,213.0,298301.0,25,batch_bin_packing__4D.py
2,3,30.31,4.54,15.9,5.08,213.0,298301.0,25,batch_bin_packing__4D.py
3,1,0.72,36.52,28.45,37.54,227.0,298301.0,25,batch_bin_packing__4D.py
3,2,34.59,17.28,37.94,11.37,227.0,298301.0,25,batch_bin_packing__4D.py
3,3,16.12,5.96,1.32,31.0,227.0,298301.0,25,batch_bin_packing__4D.py
4,1,38.57,24.72,5.56,31.49,219.0,298301.0,25,batch_bin_packing__4D.py
4,2,27.96,16.33,32.74,22.83,219.0,298301.0,25,batch_bin_packing__4D.py
4,3,10.27,10.15,24.55,22.27,219.0,298301.0,25,batch_bin_packing__4D.py
5,1,34.6,38.74,6.59,19.16,181.0,298301.0,25,batch_bin_packing__4D.py
5,2,38.17,31.86,1.9,22.86,181.0,298301.0,25,batch_bin_packing__4D.py
6,1,29.01,12.35,29.01,23.53,193.0,298301.0,25,batch_bin_packing__4D.py
6,2,14.24,13.48,17.25,38.84,193.0,298301.0,25,batch_bin_packing__4D.py
7,1,21.59,17.76,39.03,4.92,213.0,298301.0,25,batch_bin_packing__4D.py
7,2,32.89,1.75,7.7,35.25,213.0,298301.0,25,batch_bin_packing__4D.py
7,3,17.88,7.91,20.68,22.54,213.0,298301.0,25,batch_bin_packing__4D.py
7,4,3.66,38.61,9.92,2.64,213.0,298301.0,25,batch_bin_packing__4D.py
8,1,1.63,21.9,5.5,32.62,180.0,298301.0,25,batch_bin_packing__4D.py
8,2,15.16,3.98,11.43,19.6,180.0,298301.0,25,batch_bin_packing__4D.py
8,3,0.04,10.03,5.9,26.5,180.0,298301.0,25,batch_bin_packing__4D.py
1,1,11.57,34.39,35.9,24.3,183.0,551376.0,25,batch_bin_packing__Defult.py
2,1,19.84,15.65,4.05,12.12,185.0,551376.0,25,batch_bin_packing__Defult.py
3,1,1.63,21.9,5.5,32.62,180.0,551376.0,25,batch_bin_packing__Defult.py
4,1,38.57,24.72,5.56,31.49,190.0,551376.0,25,batch_bin_packing__Defult.py
5,1,14.24,13.48,17.25,38.84,183.0,551376.0,25,batch_bin_packing__Defult.py
8,1,17.88,7.91,20.68,22.54,178.0,551376.0,25,batch_bin_packing__Defult.py
9,1,21.59,17.76,39.03,4.92,184.0,551376.0,25,batch_bin_packing__Defult.py
10,1,3.66,38.61,9.92,2.64,180.0,551376.0,25,batch_bin_packing__Defult.py
11,1,33.66,25.2,25.96,25.85,187.0,551376.0,25,batch_bin_packing__Defult.py
1,1,39.67,13.63,29.23,12.79,219.0,334981.0,26,batch_bin_packing__1D.py
1,2,39.62,38.21,24.94,23.41,219.0,334981.0,26,batch_bin_packing__1D.py
2,1,34.66,5.7,3.4,8.79,202.0,334981.0,26,batch_bin_packing__1D.py
2,2,32.36,39.28,36.59,21.53,202.0,334981.0,26,batch_bin_packing__1D.py
2,3,11.88,25.1,25.87,17.0,202.0,334981.0,26,batch_bin_packing__1D.py
3,1,29.28,24.95,39.13,10.65,217.0,334981.0,26,batch_bin_packing__1D.py
3,2,29.04,29.37,12.62,35.17,217.0,334981.0,26,batch_bin_packing__1D.py
3,3,3.66,0.98,1.48,15.17,217.0,334981.0,26,batch_bin_packing__1D.py
4,1,26.84,14.84,39.89,17.49,219.0,334981.0,26,batch_bin_packing__1D.py
4,2,24.74,37.02,1.1,22.99,219.0,334981.0,26,batch_bin_packing__1D.py
4,3,23.19,13.39,11.21,31.22,219.0,334981.0,26,batch_bin_packing__1D.py
5,1,22.65,20.67,8.15,35.2,192.0,334981.0,26,batch_bin_packing__1D.py
5,2,17.51,7.25,17.73,35.6,192.0,334981.0,26,batch_bin_packing__1D.py
5,3,7.1,19.74,32.94,1.01,192.0,334981.0,26,batch_bin_packing__1D.py
6,1,13.86,3.29,39.27,21.21,180.0,334981.0,26,batch_bin_packing__1D.py
6,2,13.74,37.45,38.14,25.38,180.0,334981.0,26,batch_bin_packing__1D.py
7,1,10.16,35.93,27.1,36.35,180.0,334981.0,26,batch_bin_packing__1D.py
7,2,1.02,12.74,21.78,19.23,180.0,334981.0,26,batch_bin_packing__1D.py
8,1,0.73,34.83,4.58,23.24,192.0,334981.0,26,batch_bin_packing__1D.py
1,1,32.36,39.28,36.59,21.53,202.0,326961.0,26,batch_bin_packing__4D.py
1,2,39.62,38.21,24.94,23.41,202.0,326961.0,26,batch_bin_packing__4D.py
2,1,13.74,37.45,38.14,25.38,211.0,326961.0,26,batch_bin_packing__4D.py
2,2,10.16,35.93,27.1,36.35,211.0,326961.0,26,batch_bin_packing__4D.py
2,3,34.66,5.7,3.4,8.79,211.0,326961.0,26,batch_bin_packing__4D.py
3,1,29.04,29.37,12.62,35.17,203.0,326961.0,26,batch_bin_packing__4D.py
3,2,29.28,24.95,39.13,10.65,203.0,326961.0,26,batch_bin_packing__4D.py
3,3,11.88,25.1,25.87,17.0,203.0,326961.0,26,batch_bin_packing__4D.py
4,1,26.84,14.84,39.89,17.49,213.0,326961.0,26,batch_bin_packing__4D.py
4,2,39.67,13.63,29.23,12.79,213.0,326961.0,26,batch_bin_packing__4D.py
4,3,0.73,34.83,4.58,23.24,213.0,326961.0,26,batch_bin_packing__4D.py
4,4,3.66,0.98,1.48,15.17,213.0,326961.0,26,batch_bin_packing__4D.py
5,1,22.65,20.67,8.15,35.2,179.0,326961.0,26,batch_bin_packing__4D.py
5,2,24.74,37.02,1.1,22.99,179.0,326961.0,26,batch_bin_packing__4D.py
5,3,13.86,3.29,39.27,21.21,179.0,326961.0,26,batch_bin_packing__4D.py
6,1,23.19,13.39,11.21,31.22,176.0,326961.0,26,batch_bin_packing__4D.py
6,2,17.51,7.25,17.73,35.6,176.0,326961.0,26,batch_bin_packing__4D.py
6,3,7.1,19.74,32.94,1.01,176.0,326961.0,26,batch_bin_packing__4D.py
7,1,1.02,12.74,21.78,19.23,178.0,326961.0,26,batch_bin_packing__4D.py
1,1,34.66,5.7,3.4,8.79,186.0,579835.0,26,batch_bin_packing__Defult.py
2,1,13.86,3.29,39.27,21.21,177.0,579835.0,26,batch_bin_packing__Defult.py
3,1,22.65,20.67,8.15,35.2,182.0,579835.0,26,batch_bin_packing__Defult.py
4,1,39.62,38.21,24.94,23.41,187.0,579835.0,26,batch_bin_packing__Defult.py
5,1,26.84,14.84,39.89,17.49,182.0,579835.0,26,batch_bin_packing__Defult.py
7,1,32.36,39.28,36.59,21.53,178.0,579835.0,26,batch_bin_packing__Defult.py
8,1,3.66,0.98,1.48,15.17,161.0,579835.0,26,batch_bin_packing__Defult.py
9,1,17.51,7.25,17.73,35.6,178.0,579835.0,26,batch_bin_packing__Defult.py
10,1,1.02,12.74,21.78,19.23,178.0,579835.0,26,batch_bin_packing__Defult.py
1,1,37.06,25.29,4.22,38.41,203.0,281763.0,27,batch_bin_packing__1D.py
1,2,37.04,21.46,30.39,3.45,203.0,281763.0,27,batch_bin_packing__1D.py
2,1,31.97,25.12,34.79,29.28,219.0,281763.0,27,batch_bin_packing__1D.py
2,2,26.38,31.47,7.92,23.74,219.0,281763.0,27,batch_bin_packing__1D.py
2,3,21.46,13.34,26.36,19.4,219.0,281763.0,27,batch_bin_packing__1D.py
3,1,16.5,27.93,14.37,15.19,208.0,281763.0,27,batch_bin_packing__1D.py
3,2,13.68,34.56,6.56,16.6,208.0,281763.0,27,batch_bin_packing__1D.py
3,3,9.15,8.25,28.81,14.21,208.0,281763.0,27,batch_bin_packing__1D.py
4,1,13.31,19.29,34.03,12.6,177.0,281763.0,27,batch_bin_packing__1D.py
4,2,10.28,17.6,7.05,32.8,177.0,281763.0,27,batch_bin_packing__1D.py
4,3,7.02,7.57,37.52,25.31,177.0,281763.0,27,batch_bin_packing__1D.py
5,1,7.58,9.12,39.79,12.37,191.0,281763.0,27,batch_bin_packing__1D.py
5,2,4.11,34.96,24.77,38.48,191.0,281763.0,27,batch_bin_packing__1D.py
1,1,31.97,25.12,34.79,29.28,211.0,276440.0,27,batch_bin_packing__4D.py
1,2,37.06,25.29,4.22,38.41,211.0,276440.0,27,batch_bin_packing__4D.py
2,1,4.11,34.96,24.77,38.48,211.0,276440.0,27,batch_bin_packing__4D.py
2,2,37.04,21.46,30.39,3.45,211.0,276440.0,27,batch_bin_packing__4D.py
2,3,10.28,17.6,7.05,32.8,211.0,276440.0,27,batch_bin_packing__4D.py
3,1,26.38,31.47,7.92,23.74,217.0,276440.0,27,batch_bin_packing__4D.py
3,2,21.46,13.34,26.36,19.4,217.0,276440.0,27,batch_bin_packing__4D.py
3,3,13.31,19.29,34.03,12.6,217.0,276440.0,27,batch_bin_packing__4D.py
4,1,7.02,7.57,37.52,25.31,188.0,276440.0,27,batch_bin_packing__4D.py
4,2,16.5,27.93,14.37,15.19,188.0,276440.0,27,batch_bin_packing__4D.py
4,3,13.68,34.56,6.56,16.6,188.0,276440.0,27,batch_bin_packing__4D.py
5,1,7.58,9.12,39.79,12.37,193.0,276440.0,27,batch_bin_packing__4D.py
5,2,9.15,8.25,28.81,14.21,193.0,276440.0,27,batch_bin_packing__4D.py
1,1,4.11,34.96,24.77,38.48,180.0,515961.0,27,batch_bin_packing__Defult.py
